pid,_id,elementarySegment_id,majorType_id,lec_id,standardSegment_id
2642,SX.a,SX.a,T-42,SX,
2643,SX.b,SX.b,T-42,SX,
2644,SX.c,SX.c,T-42,SX,
2645,SX.d,SX.d,T-42,SX,
2646,SX.e,SX.e,T-42,SX,
2647,SX.f,SX.f,T-42,SX,
2648,SX.g,SX.g,T-42,SX,
2649,SX.h,SX.h,T-42,SX,
2650,SX.i,SX.i,T-42,SX,
2651,SX.j,SX.j,T-42,SX,
2652,SX.k,SX.k,T-42,SX,T42-SX.k
2653,SX.l,SX.l,T-42,SX,
2654,SX.m,SX.m,T-42,SX,
2655,SX.n,SX.n,T-42,SX,
2656,SX.o,SX.o,T-42,SX,
2657,HI.0,HI.0,T-43,HI,
2658,HI.a,HI.a,T-43,HI,
2659,HI.b,HI.b,T-43,HI,
2660,HI.e,HI.e,T-43,HI,
2661,HI.j,HI.j,T-43,HI,T43-HI.j
2662,HI.c,HI.c,T-43,HI,
2663,HI.d,HI.d,T-43,HI,
2664,HI.f,HI.f,T-43,HI,
2665,HI.g,HI.g,T-43,HI,T43-HI.gh
2666,HI.h,HI.h,T-43,HI,T43-HI.hi
2667,HI.i,HI.i,T-43,HI,T43-HI.hi
2668,KA.ab,KA.a,T-43,KA,
2669,KA.ab,KA.b,T-43,KA,
2670,KA.c,KA.c,T-43,KA,T43-KA.cde
2671,KA.d,KA.d,T-43,KA,T43-KA.cde
2672,KA.e,KA.e,T-43,KA,T43-KA.cde
2673,KA.f,KA.f,T-43,KA,T43-KA.fgh
2674,KA.g,KA.g,T-43,KA,T43-KA.fgh
2675,KA.h,KA.h,T-43,KA,T43-KA.fgh
2676,KA.i,KA.i,T-43,KA,
2677,MB.0,MB.0,T-43,MB,
2678,MB.+,MB.+,T-43,MB,T43-MB.+
2679,SX.0,SX.0,T-43,SX,
2680,SX.a,SX.a,T-43,SX,
2681,SX.b,SX.b,T-43,SX,
2682,SX.c,SX.c,T-43,SX,
2683,SX.d,SX.d,T-43,SX,
2684,SX.e,SX.e,T-43,SX,
2685,SX.f,SX.f,T-43,SX,
2686,SX.g,SX.g,T-43,SX,
2687,SX.h,SX.h,T-43,SX,
2688,SX.i,SX.i,T-43,SX,
2689,SX.j,SX.j,T-43,SX,
2690,SX.k,SX.k,T-43,SX,T43-SX.k
2691,SX.l,SX.l,T-43,SX,
2692,SX.m,SX.m,T-43,SX,
2693,SX.n,SX.n,T-43,SX,
2694,SX.o,SX.o,T-43,SX,
2695,VM.0,VM.0,T-43,VM,T43-VM.0a
2696,VM.a,VM.a,T-43,VM,T43-VM.0a
2697,VM.b,VM.b,T-43,VM,T43-VM.b
2698,VM.+,VM.+,T-43,VM,
2699,KA.ab,KA.a,T-44,KA,
2700,KA.ab,KA.b,T-44,KA,
2701,KA.c,KA.c,T-44,KA,T44-KA.cde
2702,KA.d,KA.d,T-44,KA,T44-KA.cde
2703,KA.e,KA.e,T-44,KA,T44-KA.cde
2704,KA.f,KA.f,T-44,KA,T44-KA.fgh
2705,KA.g,KA.g,T-44,KA,T44-KA.fgh
2706,KA.h,KA.h,T-44,KA,T44-KA.fgh
2707,KA.i,KA.i,T-44,KA,
2708,MB.0,MB.0,T-44,MB,
2709,MB.+,MB.+,T-44,MB,T44-MB.+
2710,SX.0,SX.0,T-44,SX,
2711,SX.a,SX.a,T-44,SX,
2712,SX.b,SX.b,T-44,SX,
2713,SX.c,SX.c,T-44,SX,
2714,SX.d,SX.d,T-44,SX,
2715,SX.e,SX.e,T-44,SX,
2716,SX.f,SX.f,T-44,SX,
2717,SX.g,SX.g,T-44,SX,
2718,SX.h,SX.h,T-44,SX,
2719,SX.i,SX.i,T-44,SX,
2720,SX.j,SX.j,T-44,SX,
2721,SX.k,SX.k,T-44,SX,
2722,SX.l,SX.l,T-44,SX,T44-SX.l
2723,SX.m,SX.m,T-44,SX,
2724,SX.n,SX.n,T-44,SX,
2725,SX.o,SX.o,T-44,SX,
2726,S1.0,S1.0,T-44,S1,T44-S1.0
2727,S1.a,S1.a,T-44,S1,
2728,S1.b,S1.b,T-44,S1,
2729,S1.c,S1.c,T-44,S1,
2730,S1.d,S1.d,T-44,S1,
2731,S1.e,S1.e,T-44,S1,T44-S1.efg
2732,S1.f,S1.f,T-44,S1,T44-S1.efg
2733,S1.g,S1.g,T-44,S1,T44-S1.efg
2734,S1.h,S1.h,T-44,S1,T44-S1.hi
2735,S1.i,S1.i,T-44,S1,T44-S1.hi
2736,S1.j,S1.j,T-44,S1,
2737,VM.0,VM.0,T-44,VM,T44-VM.0a
2738,VM.a,VM.a,T-44,VM,T44-VM.0a
2739,VM.b,VM.b,T-44,VM,T44-VM.b
2740,VM.+,VM.+,T-44,VM,
2741,HI.0,HI.0,T-45,HI,
2742,HI.a,HI.a,T-45,HI,
2743,HI.b,HI.b,T-45,HI,
2744,HI.e,HI.e,T-45,HI,
2745,HI.j,HI.j,T-45,HI,T45-HI.j
2746,HI.c,HI.c,T-45,HI,
2747,HI.d,HI.d,T-45,HI,
2748,HI.f,HI.f,T-45,HI,
2749,HI.g,HI.g,T-45,HI,T45-HI.gh
2750,HI.h,HI.h,T-45,HI,T45-HI.hi
2751,HI.i,HI.i,T-45,HI,T45-HI.hi
2752,KA.ab,KA.a,T-45,KA,
2753,KA.ab,KA.b,T-45,KA,
2754,KA.c,KA.c,T-45,KA,T45-KA.cde
2755,KA.d,KA.d,T-45,KA,T45-KA.cde
2756,KA.e,KA.e,T-45,KA,T45-KA.cde
2757,KA.f,KA.f,T-45,KA,T45-KA.fgh
2758,KA.g,KA.g,T-45,KA,T45-KA.fgh
2759,KA.h,KA.h,T-45,KA,T45-KA.fgh
2760,KA.i,KA.i,T-45,KA,
2761,MB.0,MB.0,T-45,MB,
2762,MB.+,MB.+,T-45,MB,T45-MB.+
2763,SP.0,SP.0,T-45,SP,T45-SP.0
2764,SP.a,SP.a,T-45,SP,T45-SP.a
2765,SX.0,SX.0,T-45,SX,
2766,SX.a,SX.a,T-45,SX,
2767,SX.b,SX.b,T-45,SX,
2768,SX.c,SX.c,T-45,SX,
2769,SX.d,SX.d,T-45,SX,
2770,SX.e,SX.e,T-45,SX,
2771,SX.f,SX.f,T-45,SX,
2772,SX.g,SX.g,T-45,SX,
2773,SX.h,SX.h,T-45,SX,
2774,SX.i,SX.i,T-45,SX,
2775,SX.j,SX.j,T-45,SX,
2776,SX.k,SX.k,T-45,SX,
2777,SX.l,SX.l,T-45,SX,T45-SX.l
2778,SX.m,SX.m,T-45,SX,
2779,SX.n,SX.n,T-45,SX,
2780,SX.o,SX.o,T-45,SX,
2781,S1.0,S1.0,T-45,S1,T45-S1.0
2782,S1.a,S1.a,T-45,S1,
2783,S1.b,S1.b,T-45,S1,
2784,S1.c,S1.c,T-45,S1,
2785,S1.d,S1.d,T-45,S1,
2786,S1.e,S1.e,T-45,S1,T45-S1.efg
2787,S1.f,S1.f,T-45,S1,T45-S1.efg
2788,S1.g,S1.g,T-45,S1,T45-S1.efg
2789,S1.h,S1.h,T-45,S1,T45-S1.hi
2790,S1.i,S1.i,T-45,S1,T45-S1.hi
2791,S1.j,S1.j,T-45,S1,
2792,VM.0,VM.0,T-45,VM,T45-VM.a0
2793,VM.a,VM.a,T-45,VM,T45-VM.a0
2794,VM.b,VM.b,T-45,VM,T45-VM.b
2795,VM.+,VM.+,T-45,VM,
2796,KA.ab,KA.a,V-1,KA,V1-KA.ab
2797,KA.ab,KA.b,V-1,KA,V1-KA.ab
2798,KA.c,KA.c,V-1,KA,V1-KA.cd
2799,KA.d,KA.d,V-1,KA,V1-KA.cd
2800,KA.e,KA.e,V-1,KA,V1-KA.ef
2801,KA.f,KA.f,V-1,KA,V1-KA.ef
2802,KA.g,KA.g,V-1,KA,V1-KA.gh
2803,KA.h,KA.h,V-1,KA,V1-KA.gh
2804,KA.i,KA.i,V-1,KA,V1-KA.i
2805,KI.0a,KI.0,V-1,KI,V1-KI.0
2806,KI.0a,KI.a,V-1,KI,
2807,KI.bc,KI.b,V-1,KI,V1-KI.bc
2808,KI.bc,KI.c,V-1,KI,V1-KI.bc
2809,KI.d,KI.d,V-1,KI,
2810,KI.e,KI.e,V-1,KI,
2811,KI.¤,KI.¤,V-1,KI,
2812,MF.0,MF.0,V-1,MF,
2813,MF.a,MF.a,V-1,MF,
2814,MF.b,MF.b,V-1,MF,
2815,MF.c,MF.c,V-1,MF,V1-MF.cd
2816,MF.d,MF.d,V-1,MF,V1-MF.cd
2817,MF.e,MF.e,V-1,MF,V1-MF.ef
2818,MF.f,MF.f,V-1,MF,V1-MF.ef
2819,SA.0,SA.0,V-1,SA,V1-SA.0a
2820,SA.a,SA.a,V-1,SA,V1-SA.0a
2821,SA.f,SA.f,V-1,SA,
2822,SA.+,SA.+,V-1,SA,
2823,SA.b,SA.b,V-1,SA,V1-SA.bcd
2824,SA.c,SA.c,V-1,SA,V1-SA.bcd
2825,SA.d,SA.d,V-1,SA,V1-SA.bcd
2826,SA.e,SA.e,V-1,SA,
2827,TE.0,TE.0,V-1,TE,V1-TE.0
2828,TE.¤,TE.¤,V-1,TE,V1-TE.¤
2829,TV.0,TV.0,V-1,TV,
2830,TV.a,TV.a,V-1,TV,
2831,TV.b,TV.b,V-1,TV,
2832,TV.cd,TV.c,V-1,TV,V1-TV.cd
2833,TV.cd,TV.d,V-1,TV,V1-TV.cd
2834,TV.ef,TV.e,V-1,TV,V1-TV.ef
2835,TV.ef,TV.f,V-1,TV,V1-TV.ef
2836,TV.gh,TV.g,V-1,TV,V1-TV.gh
2837,TV.gh,TV.h,V-1,TV,V1-TV.gh
2838,TV.ij,TV.i,V-1,TV,V1-TV.ij
2839,TV.ij,TV.j,V-1,TV,V1-TV.ij
2840,TV.k,TV.k,V-1,TV,V1-TV.k
2841,TV.l,TV.l,V-1,TV,
2842,TV.+,TV.+,V-1,TV,
2843,VT.0,VT.0,V-1,VT,V1-VT.0
2844,VT.a,VT.a,V-1,VT,
2845,VT.b,VT.b,V-1,VT,V1-VT.b
2846,VT.c,VT.c,V-1,VT,
2847,KA.ab,KA.a,V-2,KA,V2-KA.abcd
2848,KA.ab,KA.b,V-2,KA,V2-KA.abcd
2849,KA.c,KA.c,V-2,KA,V2-KA.abcd
2850,KA.d,KA.d,V-2,KA,V2-KA.abcd
2851,KA.e,KA.e,V-2,KA,V2-KA.ef
2852,KA.f,KA.f,V-2,KA,V2-KA.ef
2853,KA.g,KA.g,V-2,KA,V2-KA.ghi
2854,KA.h,KA.h,V-2,KA,V2-KA.ghi
2855,KA.i,KA.i,V-2,KA,V2-KA.ghi
2856,KI.0a,KI.0,V-2,KI,V2-KI.0a
2857,KI.0a,KI.a,V-2,KI,V2-KI.0a
2858,KI.bc,KI.b,V-2,KI,V2-KI.bc
2859,KI.bc,KI.c,V-2,KI,V2-KI.bc
2860,KI.d,KI.d,V-2,KI,
2861,KI.e,KI.e,V-2,KI,
2862,KI.¤,KI.¤,V-2,KI,
2863,TV.0,TV.0,V-2,TV,
2864,TV.a,TV.a,V-2,TV,
2865,TV.b,TV.b,V-2,TV,
2866,TV.cd,TV.c,V-2,TV,V2-TV.cdef
2867,TV.cd,TV.d,V-2,TV,V2-TV.cdef
2868,TV.ef,TV.e,V-2,TV,V2-TV.cdef
2869,TV.ef,TV.f,V-2,TV,V2-TV.cdef
2870,TV.gh,TV.g,V-2,TV,V2-TV.ghijk
2871,TV.gh,TV.h,V-2,TV,V2-TV.ghijk
2872,TV.ij,TV.i,V-2,TV,V2-TV.ghijk
2873,TV.ij,TV.j,V-2,TV,V2-TV.ghijk
2874,TV.k,TV.k,V-2,TV,V2-TV.ghijk
2875,TV.l,TV.l,V-2,TV,
2876,TV.+,TV.+,V-2,TV,
2877,MF.0,MF.0,V-3,MF,
2878,MF.a,MF.a,V-3,MF,
2879,MF.b,MF.b,V-3,MF,
2880,MF.c,MF.c,V-3,MF,V3-MF.cd
2881,MF.d,MF.d,V-3,MF,V3-MF.cd
2882,MF.e,MF.e,V-3,MF,V3-MF.ef
2883,MF.f,MF.f,V-3,MF,V3-MF.ef
2884,TE.0,TE.0,V-3,TE,V3-TE.0
2885,TE.¤,TE.¤,V-3,TE,V3-TE.¤
2886,TV.0,TV.0,V-3,TV,
2887,TV.a,TV.a,V-3,TV,
2888,TV.b,TV.b,V-3,TV,
2889,TV.cd,TV.c,V-3,TV,V3-TV.cd
2890,TV.cd,TV.d,V-3,TV,V3-TV.cd
2891,TV.ef,TV.e,V-3,TV,V3-TV.ef
2892,TV.ef,TV.f,V-3,TV,V3-TV.ef
2893,TV.gh,TV.g,V-3,TV,V3-TV.gh
2894,TV.gh,TV.h,V-3,TV,V3-TV.gh
2895,TV.ij,TV.i,V-3,TV,V3-TV.ij
2896,TV.ij,TV.j,V-3,TV,V3-TV.ij
2897,TV.k,TV.k,V-3,TV,V3-TV.k
2898,TV.l,TV.l,V-3,TV,
2899,TV.+,TV.+,V-3,TV,
2900,VI.0,VI.0,V-3,VI,V3-VI.0
2901,VI.a,VI.a,V-3,VI,V3-VI.ab
2902,VI.bc,VI.b,V-3,VI,V3-VI.ab
2903,VI.bc,VI.c,V-3,VI,
2904,VI.¤,VI.¤,V-3,VI,
2905,VT.0,VT.0,V-3,VT,
2906,VT.a,VT.a,V-3,VT,
2907,VT.b,VT.b,V-3,VT,
2908,VT.c,VT.c,V-3,VT,V3-VT.c
2909,HI.0,HI.0,V-4,HI,V4-HI.0
2910,HI.a,HI.a,V-4,HI,V4-HI.a
2911,HI.b,HI.b,V-4,HI,
2912,HI.e,HI.e,V-4,HI,
2913,HI.j,HI.j,V-4,HI,
2914,HI.c,HI.c,V-4,HI,
2915,HI.d,HI.d,V-4,HI,
2916,HI.f,HI.f,V-4,HI,
2917,HI.g,HI.g,V-4,HI,
2918,HI.h,HI.h,V-4,HI,
2919,HI.i,HI.i,V-4,HI,
2920,KA.ab,KA.a,V-4,KA,
2921,KA.ab,KA.b,V-4,KA,
2922,KA.c,KA.c,V-4,KA,V4-KA.cd
2923,KA.d,KA.d,V-4,KA,V4-KA.cd
2924,KA.e,KA.e,V-4,KA,V4-KA.ef
2925,KA.f,KA.f,V-4,KA,V4-KA.ef
2926,KA.g,KA.g,V-4,KA,V4-KA.ghi
2927,KA.h,KA.h,V-4,KA,V4-KA.ghi
2928,KA.i,KA.i,V-4,KA,V4-KA.ghi
2929,KI.0a,KI.0,V-4,KI,
2930,KI.0a,KI.a,V-4,KI,
2931,KI.bc,KI.b,V-4,KI,
2932,KI.bc,KI.c,V-4,KI,
2933,KI.d,KI.d,V-4,KI,V4-KI.de
2934,KI.e,KI.e,V-4,KI,V4-KI.de
2935,KI.¤,KI.¤,V-4,KI,V4-KI.¤
2936,KT.a,KT.a,V-4,KT,V4-KT.a
2937,KT.b,KT.b,V-4,KT,V4-KT.b
2938,KT.c,KT.c,V-4,KT,
2939,KT.d,KT.d,V-4,KT,
2940,KT.e,KT.e,V-4,KT,
2941,KT.f,KT.f,V-4,KT,
2942,JV.0,JV.0,V-5,JV,
2943,JV.a,JV.a,V-5,JV,V5-JV.a
2944,JV.b,JV.b,V-5,JV,V5-JV.b
2945,JV.c,JV.c,V-5,JV,V5-JV.abcde¤
2946,JV.¤,JV.¤,V-5,JV,V5-JV.abcde¤
2947,JV.d,JV.d,V-5,JV,V5-JV.abcde¤
2948,JV.e,JV.e,V-5,JV,V5-JV.abcde¤
2949,KI.0a,KI.0,V-5,KI,
2950,KI.0a,KI.a,V-5,KI,
2951,KI.bc,KI.b,V-5,KI,
2952,KI.bc,KI.c,V-5,KI,
2953,KI.d,KI.d,V-5,KI,V5-KI.de¤
2954,KI.e,KI.e,V-5,KI,V5-KI.de¤
2955,KI.¤,KI.¤,V-5,KI,V5-KI.de¤
2956,IO.0,IO.0,V-6,IO,V6-IO.0a
2957,IO.a,IO.a,V-6,IO,V6-IO.0a
2958,IO.b,IO.b,V-6,IO,
2959,IO.¤,IO.¤,V-6,IO,
2960,KA.ab,KA.a,V-6,KA,
2961,KA.ab,KA.b,V-6,KA,
2962,KA.c,KA.c,V-6,KA,V6-KA.cdef
2963,KA.d,KA.d,V-6,KA,V6-KA.cdef
2964,KA.e,KA.e,V-6,KA,V6-KA.cdef
2965,KA.f,KA.f,V-6,KA,V6-KA.cdef
2966,KA.g,KA.g,V-6,KA,V6-KA.ghi
2967,KA.h,KA.h,V-6,KA,V6-KA.ghi
2968,KA.i,KA.i,V-6,KA,V6-KA.ghi
2969,KI.0a,KI.0,V-6,KI,
2970,KI.0a,KI.a,V-6,KI,
2971,KI.bc,KI.b,V-6,KI,V6-KI.bc
2972,KI.bc,KI.c,V-6,KI,V6-KI.bc
2973,KI.d,KI.d,V-6,KI,V6-KI.de
2974,KI.e,KI.e,V-6,KI,V6-KI.de
2975,KI.¤,KI.¤,V-6,KI,
2976,SV.0,SV.0,V-6,SV,
2977,SV.ab,SV.a,V-6,SV,V6-SV.ab
2978,SV.ab,SV.b,V-6,SV,V6-SV.ab
2979,SV.cd,SV.c,V-6,SV,V6-SV.cd
2980,SV.cd,SV.d,V-6,SV,V6-SV.cd
2981,SV.ef,SV.e,V-6,SV,V6-SV.ef
2982,SV.ef,SV.f,V-6,SV,V6-SV.ef
2983,SV.g,SV.g,V-6,SV,V6-SV.abcdefg¤
2984,SV.¤,SV.¤,V-6,SV,V6-SV.abcdefg¤
2985,KA.ab,KA.a,V-7,KA,
2986,KA.ab,KA.b,V-7,KA,
2987,KA.c,KA.c,V-7,KA,V7-KA.cdef
2988,KA.d,KA.d,V-7,KA,V7-KA.cdef
2989,KA.e,KA.e,V-7,KA,V7-KA.cdef
2990,KA.f,KA.f,V-7,KA,V7-KA.cdef
2991,KA.g,KA.g,V-7,KA,V7-KA.ghi
2992,KA.h,KA.h,V-7,KA,V7-KA.ghi
2993,KA.i,KA.i,V-7,KA,V7-KA.ghi
2994,PF.0,PF.0,V-7,PF,
2995,PF.a,PF.a,V-7,PF,V7-PF.a
2996,TV.0,TV.0,V-7,TV,
2997,TV.a,TV.a,V-7,TV,
2998,TV.b,TV.b,V-7,TV,
2999,TV.cd,TV.c,V-7,TV,V7-TV.c
3000,TV.cd,TV.d,V-7,TV,V7-TV.d
3001,TV.ef,TV.e,V-7,TV,
3002,TV.ef,TV.f,V-7,TV,
3003,TV.gh,TV.g,V-7,TV,
3004,TV.gh,TV.h,V-7,TV,
3005,TV.ij,TV.i,V-7,TV,
3006,TV.ij,TV.j,V-7,TV,
3007,TV.k,TV.k,V-7,TV,
3008,TV.l,TV.l,V-7,TV,
3009,TV.+,TV.+,V-7,TV,
3010,KA.ab,KA.a,V-8,KA,
3011,KA.ab,KA.b,V-8,KA,
3012,KA.c,KA.c,V-8,KA,V8-KA.cde
3013,KA.d,KA.d,V-8,KA,V8-KA.cde
3014,KA.e,KA.e,V-8,KA,V8-KA.cde
3015,KA.f,KA.f,V-8,KA,V8-KA.fgh
3016,KA.g,KA.g,V-8,KA,V8-KA.fgh
3017,KA.h,KA.h,V-8,KA,V8-KA.fgh
3018,KA.i,KA.i,V-8,KA,
3019,SA.0,SA.0,V-8,SA,V8-SA.0a
3020,SA.a,SA.a,V-8,SA,V8-SA.0a
3021,SA.f,SA.f,V-8,SA,
3022,SA.+,SA.+,V-8,SA,
3023,SA.b,SA.b,V-8,SA,V8-SA.bcd
3024,SA.c,SA.c,V-8,SA,V8-SA.bcd
3025,SA.d,SA.d,V-8,SA,V8-SA.bcd
3026,SA.e,SA.e,V-8,SA,
3027,VT.0,VT.0,V-8,VT,
3028,VT.a,VT.a,V-8,VT,V8-VT.a
3029,VT.b,VT.b,V-8,VT,
3030,VT.c,VT.c,V-8,VT,
3031,HI.0,HI.0,V-9,HI,
3032,HI.a,HI.a,V-9,HI,
3033,HI.b,HI.b,V-9,HI,V9-HI.bcde
3034,HI.e,HI.e,V-9,HI,V9-HI.bcde
3035,HI.j,HI.j,V-9,HI,
3036,HI.c,HI.c,V-9,HI,V9-HI.bcde
3037,HI.d,HI.d,V-9,HI,V9-HI.bcde
3038,HI.f,HI.f,V-9,HI,
3039,HI.g,HI.g,V-9,HI,
3040,HI.h,HI.h,V-9,HI,
3041,HI.i,HI.i,V-9,HI,
3042,KA.ab,KA.a,V-9,KA,
3043,KA.ab,KA.b,V-9,KA,V9-KA.bcd
3044,KA.c,KA.c,V-9,KA,V9-KA.bcd
3045,KA.d,KA.d,V-9,KA,V9-KA.bcd
3046,KA.e,KA.e,V-9,KA,V9-KA.ef
3047,KA.f,KA.f,V-9,KA,V9-KA.ef
3048,KA.g,KA.g,V-9,KA,V9-KA.ghi
3049,KA.h,KA.h,V-9,KA,V9-KA.ghi
3050,KA.i,KA.i,V-9,KA,V9-KA.ghi
3051,KI.0a,KI.0,V-9,KI,V9-KI.0a
3052,KI.0a,KI.a,V-9,KI,V9-KI.0a
3053,KI.bc,KI.b,V-9,KI,V9-KI.bc
3054,KI.bc,KI.c,V-9,KI,V9-KI.bc
3055,KI.d,KI.d,V-9,KI,
3056,KI.e,KI.e,V-9,KI,
3057,KI.¤,KI.¤,V-9,KI,
3058,SP.0,SP.0,V-9,SP,V9-SP.0
3059,SP.a,SP.a,V-9,SP,V9-SP.a
3060,TV.0,TV.0,V-9,TV,
3061,TV.a,TV.a,V-9,TV,
3062,TV.b,TV.b,V-9,TV,
3063,TV.cd,TV.c,V-9,TV,
3064,TV.cd,TV.d,V-9,TV,V9-TV.def
3065,TV.ef,TV.e,V-9,TV,V9-TV.def
3066,TV.ef,TV.f,V-9,TV,V9-TV.def
3067,TV.gh,TV.g,V-9,TV,V9-TV.ghi
3068,TV.gh,TV.h,V-9,TV,V9-TV.ghi
3069,TV.ij,TV.i,V-9,TV,V9-TV.ghi
3070,TV.ij,TV.j,V-9,TV,
3071,TV.k,TV.k,V-9,TV,
3072,TV.l,TV.l,V-9,TV,
3073,TV.+,TV.+,V-9,TV,
3074,KA.ab,KA.a,V-10,KA,
3075,KA.ab,KA.b,V-10,KA,
3076,KA.c,KA.c,V-10,KA,V10-KA.cde
3077,KA.d,KA.d,V-10,KA,V10-KA.cde
3078,KA.e,KA.e,V-10,KA,V10-KA.cde
3079,KA.f,KA.f,V-10,KA,V10-KA.fgh
3080,KA.g,KA.g,V-10,KA,V10-KA.fgh
3081,KA.h,KA.h,V-10,KA,V10-KA.fgh
3082,KA.i,KA.i,V-10,KA,
3083,KI.0a,KI.0,V-10,KI,V10-KI.0a
3084,KI.0a,KI.a,V-10,KI,V10-KI.0a
3085,KI.bc,KI.b,V-10,KI,V10-KI.bc
3086,KI.bc,KI.c,V-10,KI,V10-KI.bc
3087,KI.d,KI.d,V-10,KI,
3088,KI.e,KI.e,V-10,KI,
3089,KI.¤,KI.¤,V-10,KI,
3090,SP.0,SP.0,V-10,SP,V10-SP.0
3091,SP.a,SP.a,V-10,SP,V10-SP.a
3092,KA.ab,KA.a,V-11,KA,V11-KA.abcd
3093,KA.ab,KA.b,V-11,KA,V11-KA.abcd
3094,KA.c,KA.c,V-11,KA,V11-KA.abcd
3095,KA.d,KA.d,V-11,KA,V11-KA.abcd
3096,KA.e,KA.e,V-11,KA,V11-KA.efghi
3097,KA.f,KA.f,V-11,KA,V11-KA.efghi
3098,KA.g,KA.g,V-11,KA,V11-KA.efghi
3099,KA.h,KA.h,V-11,KA,V11-KA.efghi
3100,KA.i,KA.i,V-11,KA,V11-KA.efghi
3101,SX.0,SX.0,V-11,SX,
3102,SX.a,SX.a,V-11,SX,
3103,SX.b,SX.b,V-11,SX,
3104,SX.c,SX.c,V-11,SX,
3105,SX.d,SX.d,V-11,SX,
3106,SX.e,SX.e,V-11,SX,
3107,SX.f,SX.f,V-11,SX,
3108,SX.g,SX.g,V-11,SX,
3109,SX.h,SX.h,V-11,SX,
3110,SX.i,SX.i,V-11,SX,
3111,SX.j,SX.j,V-11,SX,
3112,SX.k,SX.k,V-11,SX,
3113,SX.l,SX.l,V-11,SX,
3114,SX.m,SX.m,V-11,SX,V11-SX.m
3115,SX.n,SX.n,V-11,SX,
3116,SX.o,SX.o,V-11,SX,
3117,KA.ab,KA.a,V-12,KA,V12-KA.abcd
3118,KA.ab,KA.b,V-12,KA,V12-KA.abcd
3119,KA.c,KA.c,V-12,KA,V12-KA.abcd
3120,KA.d,KA.d,V-12,KA,V12-KA.abcd
3121,KA.e,KA.e,V-12,KA,V12-KA.efghi
3122,KA.f,KA.f,V-12,KA,V12-KA.efghi
3123,KA.g,KA.g,V-12,KA,V12-KA.efghi
3124,KA.h,KA.h,V-12,KA,V12-KA.efghi
3125,KA.i,KA.i,V-12,KA,V12-KA.efghi
3126,SX.0,SX.0,V-12,SX,
3127,SX.a,SX.a,V-12,SX,
3128,SX.b,SX.b,V-12,SX,
3129,SX.c,SX.c,V-12,SX,
3130,SX.d,SX.d,V-12,SX,
3131,SX.e,SX.e,V-12,SX,
3132,SX.f,SX.f,V-12,SX,
3133,SX.g,SX.g,V-12,SX,
3134,SX.h,SX.h,V-12,SX,
3135,SX.i,SX.i,V-12,SX,
3136,SX.j,SX.j,V-12,SX,
3137,SX.k,SX.k,V-12,SX,
3138,SX.l,SX.l,V-12,SX,
3139,SX.m,SX.m,V-12,SX,
3140,SX.n,SX.n,V-12,SX,V12-SX.n
3141,SX.o,SX.o,V-12,SX,
3142,VT.0,VT.0,V-12,VT,V12-VT.0
3143,VT.a,VT.a,V-12,VT,V12-VT.a
3144,VT.b,VT.b,V-12,VT,
3145,VT.c,VT.c,V-12,VT,
3146,IO.0,IO.0,V-13,IO,V13-IO.0a
3147,IO.a,IO.a,V-13,IO,V13-IO.0a
3148,IO.b,IO.b,V-13,IO,V13-IO.b¤
3149,IO.¤,IO.¤,V-13,IO,V13-IO.b¤
3150,KA.ab,KA.a,V-13,KA,V13-KA.abcd
3151,KA.ab,KA.b,V-13,KA,V13-KA.abcd
3152,KA.c,KA.c,V-13,KA,V13-KA.abcd
3153,KA.d,KA.d,V-13,KA,V13-KA.abcd
3154,KA.e,KA.e,V-13,KA,V13-KA.efgh
3155,KA.f,KA.f,V-13,KA,V13-KA.efgh
3156,KA.g,KA.g,V-13,KA,V13-KA.efgh
3157,KA.h,KA.h,V-13,KA,V13-KA.efgh
3158,KA.i,KA.i,V-13,KA,
3159,SX.0,SX.0,V-13,SX,
3160,SX.a,SX.a,V-13,SX,
3161,SX.b,SX.b,V-13,SX,
3162,SX.c,SX.c,V-13,SX,
3163,SX.d,SX.d,V-13,SX,
3164,SX.e,SX.e,V-13,SX,
3165,SX.f,SX.f,V-13,SX,
3166,SX.g,SX.g,V-13,SX,
3167,SX.h,SX.h,V-13,SX,
3168,SX.i,SX.i,V-13,SX,
3169,SX.j,SX.j,V-13,SX,
3170,SX.k,SX.k,V-13,SX,
3171,SX.l,SX.l,V-13,SX,
3172,SX.m,SX.m,V-13,SX,
3173,SX.n,SX.n,V-13,SX,
3174,SX.o,SX.o,V-13,SX,V13-SX.o
3175,HS-V13.A,HS-V13.A,V-13,HS-V13,V13-HS-V13.A
3176,HS-V13.B,HS-V13.B,V-13,HS-V13,V13-HS-V13.B
3177,HS-V13.C,HS-V13.C,V-13,HS-V13,V13-HS-V13.C
3178,HS-V13.D,HS-V13.D,V-13,HS-V13,V13-HS-V13.D
