pid,minorType_id,standardSegment_id
3322,T30-3,T30-ER.0a
3323,T30-4,T30-KI.0a
3324,T30-4,T30-ER.0a
3325,T30-5,T30-ER.0a
3326,T30-6,T30-ER.0a
3327,T30-7,T30-KI.0a
3328,T31-1,T31-KI.0a
3329,T31-2,T31-KI.0a
3330,T31-3,T31-KI.0a
3331,T31-4,T31-KI.0a
3332,T31-5,T31-KI.0a
3333,T31-6,T31-KI.0a
3334,T31-7,T31-KI.0a
3335,T31-8,T31-KI.0a
3336,T31-9,T31-KI.0a
3337,T31-10,T31-KI.0a
3338,T31-11,T31-KI.0a
3339,T31-12,T31-KI.0a
3340,T32-1,T32-KI.0a
3341,T32-1,T32-UF.ab
3342,T32-1,T32-SS.fghi
3343,T32-2,T32-KI.0a
3344,T32-2,T32-UF.ab
3345,T32-2,T32-SS.fghi
3346,T32-3,T32-KI.0a
3347,T32-3,T32-UF.ab
3348,T32-3,T32-SS.fghi
3349,T32-4,T32-KI.0a
3350,T32-4,T32-UF.ab
3351,T32-4,T32-SS.fghi
3352,T32-5,T32-KI.0a
3353,T32-5,T32-UF.ab
3354,T32-5,T32-SS.fghi
3355,T32-6,T32-KI.0a
3356,T32-6,T32-UF.ab
3357,T32-6,T32-SS.fghi
3358,T32-7,T32-KI.0a
3359,T32-7,T32-UF.ab
3360,T32-7,T32-SS.fghi
3361,T32-8,T32-KI.0a
3362,T32-8,T32-UF.ab
3363,T32-8,T32-SS.fghi
3364,T32-9,T32-KI.0a
3365,T32-9,T32-UF.ab
3366,T32-9,T32-SS.fghi
3367,T32-10,T32-KI.0a
3368,T32-10,T32-UF.ab
3369,T32-10,T32-SS.fghi
3370,T32-11,T32-UF.ab
3371,T32-11,T32-SS.fghi
3372,T32-12,T32-UF.ab
3373,T32-12,T32-SS.fghi
3374,T32-13,T32-KI.0a
3375,T32-13,T32-SS.fghi
3376,T32-14,T32-KI.0a
3377,T32-14,T32-SS.fghi
3378,T32-15,T32-KI.0a
3379,T32-15,T32-SS.fghi
3380,T32-16,T32-KI.0a
3381,T32-16,T32-SS.fghi
3382,T32-17,T32-KI.0a
3383,T32-17,T32-SS.fghi
3384,T32-18,T32-KI.0a
3385,T32-18,T32-SS.fghi
3386,T32-19,T32-KI.0a
3387,T32-19,T32-SS.fghi
3388,T32-20,T32-KI.0a
3389,T32-20,T32-SS.fghi
3390,T32-21,T32-KI.0a
3391,T34-1,T34-VM.0
3392,T34-2,T34-VM.0
3393,T34-3,T34-VM.0
3394,T34-4,T34-VM.0
3395,T34-5,T34-VM.0
3396,T34-6,T34-VM.0
3397,T34-7,T34-VM.0
3398,T34-8,T34-VM.0
3399,T34-9,T34-VM.0
3400,T34-10,T34-VM.0
3401,V1-1,V1-MF.cd
3402,V1-1,V1-KI.0
3403,V1-1,V1-SA.0a
3404,V1-2,V1-MF.cd
3405,V1-2,V1-KI.0
3406,V1-2,V1-SA.0a
3407,V1-3,V1-MF.cd
3408,V1-3,V1-KI.0
3409,V1-3,V1-SA.0a
3410,V1-4,V1-MF.cd
3411,V1-4,V1-KI.0
3412,V1-4,V1-SA.0a
3413,V1-5,V1-MF.cd
3414,V1-5,V1-KI.0
3415,V1-5,V1-SA.0a
3416,V1-6,V1-MF.cd
3417,V1-6,V1-KI.0
3418,V1-6,V1-SA.0a
3419,V1-7,V1-MF.cd
3420,V1-7,V1-KI.0
3421,V1-7,V1-SA.0a
3422,V1-8,V1-MF.cd
3423,V1-8,V1-KI.0
3424,V1-8,V1-SA.0a
3425,V1-9,V1-MF.cd
3426,V1-9,V1-KI.0
3427,V1-9,V1-SA.0a
3428,V1-10,V1-MF.cd
3429,V1-10,V1-KI.0
3430,V1-10,V1-SA.0a
3431,V1-11,V1-MF.cd
3432,V1-11,V1-KI.0
3433,V1-11,V1-SA.0a
3434,V1-12,V1-MF.cd
3435,V1-12,V1-KI.0
3436,V1-12,V1-SA.0a
3437,V1-13,V1-MF.cd
3438,V1-13,V1-KI.0
3439,V1-13,V1-SA.0a
3440,V1-14,V1-MF.cd
3441,V1-14,V1-KI.0
3442,V1-14,V1-SA.0a
3443,V1-15,V1-MF.cd
3444,V1-15,V1-KI.0
3445,V1-15,V1-SA.0a
3446,V1-16,V1-MF.cd
3447,V1-16,V1-KI.0
3448,V1-16,V1-SA.0a
3449,V1-17,V1-MF.cd
3450,V1-17,V1-KI.0
3451,V1-17,V1-SA.0a
3452,V1-18,V1-MF.cd
3453,V1-18,V1-KI.0
3454,V1-18,V1-SA.0a
3455,V1-19,V1-MF.cd
3456,V1-19,V1-KI.0
3457,V1-19,V1-SA.0a
3458,V1-20,V1-MF.cd
3459,V1-20,V1-KI.0
3460,V1-20,V1-SA.0a
3461,V1-21,V1-KI.0
3462,V1-21,V1-SA.0a
3463,V1-22,V1-KI.0
3464,V1-22,V1-SA.0a
3465,V1-23,V1-KI.0
3466,V1-23,V1-SA.0a
3467,V1-24,V1-KI.0
3468,V1-24,V1-SA.0a
3469,V1-25,V1-KI.0
3470,V1-25,V1-SA.0a
3471,V1-26,V1-KI.0
3472,V1-26,V1-SA.0a
3473,V1-27,V1-KI.0
3474,V1-27,V1-SA.0a
3475,V1-28,V1-KI.0
3476,V1-28,V1-SA.0a
3477,V1-29,V1-KI.0
3478,V1-29,V1-SA.0a
3479,V1-30,V1-SA.0a
3480,V1-31,V1-SA.0a
3481,V1-32,V1-KI.0
3482,V2-1,V2-KI.0a
3483,V2-2,V2-KI.0a
3484,V2-3,V2-KI.0a
3485,V2-4,V2-KI.0a
3486,V2-5,V2-KI.0a
3487,V2-6,V2-KI.0a
3488,V3-1,V3-MF.cd
3489,V3-1,V3-VI.0
3490,V3-2,V3-MF.cd
3491,V3-2,V3-VI.0
3492,V3-3,V3-MF.cd
3493,V3-3,V3-VI.0
3494,V3-4,V3-MF.cd
3495,V3-4,V3-VI.0
3496,V3-5,V3-MF.cd
3497,V3-5,V3-VI.0
3498,V3-6,V3-VI.0
3499,V3-7,V3-MF.cd
3500,V4-1,V4-KT.a
3501,V4-2,V4-KT.a
3502,V4-3,V4-KT.a
3503,V4-4,V4-KT.a
3504,V4-5,V4-KT.a
3505,V8-1,V8-SA.0a
3506,V8-2,V8-SA.0a
